label,text,cuisine,price_range
1,"Horrible!!! My wife ordered the filet, and I the Aged Bone-In New York. Both tasted like they were seared in a pan of oil, with no salt and pepper. I have been to many steakhouses, and this had to be the worse. When we complained to the waiter, he asked if we wanted steak sauce? Told him that we should'nt have to put  steak sauce on a $60.00 dollar steak. Go to Prime at the Bellagio. Go anywhere but here!!",Unknown,1.0
1,"I saw this place featured on DDD and my mouth watered upon viewing the apple cake and dutch baby. I drove the 45 minutes up the 101 to get my hands on this delectible meal. The service was ok, nothing special, borderline rude, but I don't let that ruin my meal if it's good. I was super happy to see that they offer Junior portions of their famous pancakes. So yes, I had two. I ordered the apple cake and the dutch baby (don't judge me) Both cakes were better looking than tasting. The middle of both cakes were a unsweetened chewy flan-like consistency. The edge of the apple cake was ok so I ate that along with my hashbrowns and bacon but still left slightly unsatisfied. I also had to pay for the rest of my party when we realized that they do not accept credit cards! ????!!!! There is an atm that charges a $5 fee, yay. I won't be back, the drive is too far for something that is just meh.",Unknown,1.0
3,"What a genius idea to have a happy hour for dogs. I'm only reviewing it's facility from a spectator's point of view, and the YAPPY HOUR.\n\nYAPPY HOUR:\nIt's really happy hour for dogs, but it makes me pretty happy too. $10 entry, and you get a free doggy treat for your k9 friend, and a free drink ticket for yourself. It's a great time. It's like witnessing a reality show of a Vegas party through a doggy's point of view. Thankfully they don't discriminate against non dog owners for \""Yappy Hour\"" since I am not a dog owner and just wanted to hang out with my dog owner friends. They had a fun DJ with a really good set list (\""Who Let the Dogs Out\"" not included), bounces who keep your crazy k9 in check, and a really nice set up for these dogs to roam and go wild. I loved it! Seeing a beautiful variety of doggy mixes and breeds really had me sold on find me a k9 friend (or stealing someone else's...kidding). End of the event you'll find doggies doing exactly what we do when we get hammered. They're fighting, pulling pranks, sneaking away from bouncers, attempting one night standers.\n\nATMOSPHERE:\nBased on the Yappy Hour I assume they're dog friendly. They have a fun set up with a fireplace outside, a decent green yard, a swimming pool, a very small, but hip atmosphere in the lobby. The rooms have a motel type layout (like 2 or 3 floors with balconies). It's a small hotel which looks like a good 100+ rooms, and off the strip. So if you're looking for a small, simple, quiet place this might be good. Makes it convenient to be close to the strip, but also enough to be away from the madness.",Unknown,1.0
0,"I'm going to have to agree with Aletheia here. Why is this place deserving of such buzz? I fully expected the interior to look like a dive, but I didn't expect the burger to be the blandest thing I've ever eaten. There wasn't a hint of seasoning on the meat, and all I could taste was onion. Even the cheese didn't shine through.\n\nI've eaten a lot of hamburgers - I'm obsessed - so I can say without hyberbole that this place served up the worst hamburger I've ever eaten. I can't even fathom why this place is popular with working class stiffs - the cheapest burger is around $9. You can get a better burger at dozens of places around the Valley for that price.",American,1.0
1,"My friends booked this spot because all the other hotels were full and ultra, ultra expensive for some reason.  We speculated: Well, the Olympics DO open that weekend...No, that can't be it.  I don't think the Olympics have much to do with Vegas.  How bout EVO??  Uhh, I don't think there are THAT many nerds going, and I don't think it's that big of an event...It's at the Tropicana for goodness sakes!  \n\nIt was only when we were going down the super-packed strip that it dawned upon me.  Oh my gosh, it's Chinese super lucky day 8-8-08!!!  Ughhh, what an influence us hardcore Chinese gamblers have over Vegas. First, the MGM lion thing and now this.\n\nAnyway, on with the review.  I'm not really sure what the theme of this hotel is.  From my guess, it's probably something to do with New Orleans and Mardi Gras.  After all, we did stay in the Mardi Gras tower.  But, then there's a Toby Keith honky-tonk bar downstairs.  The elevator arrangement of this place is hotel is rather confusing, and at first it was really hard to figure out the optimal route to our room.\n\nSpeaking of the room, it was tiny! There was hardly any walking space between and around the 2 queen beds.  And the bathroom was THE smallest Vegas bathroom I have ever been in.  I'm not even exaggerating.  And a cot set us back $30 per night. I don't reckon I'd stay here again.",Chinese,1.0
1,Expensive and too much five spices in the broth. They even charged extra for a bowl of broth; all other pho restaurant would have given it away for free. Would not come back!,Unknown,3.0
3,Went with a large group of people on a Saturday night for dinner and drinks. I had the cheeseburger and fries special for $8. The burger was really good and was pretty big. The bad news was they did not have Harp or Bass on tap which is weird for a pub to not at least have one of those so you can do a Black and Tan or Half and Half. The drinks were a bit pricey for a local pub but it seems like everywhere now has upped the alcohol prices. All in all a very nice local place with a good vibe.,American,1.0
2,First off is that they went pretty cheap on the decor in this place. Figuring its in the SLS it would be really nice. We were seated and started to order immediately. Knowing Katsuya in LA we knew what we wanted. So we ordered some appetizers which were really good then all went downhill from there the entrees were mediocre at best we ordered an array off sushi rolls. Ended up being $100+ per person for that kind of money there are plenty of other restaurants to choose from. I won't be coming to the SLS nor this restaurant again!\n\nSorry but the new north is not the south!,Japanese,1.0
3,"I used to come here all the time because I worked in an office right down the road. I loved the Rosemary Chicken Sandwich and comes with a simple but delicious side salad. I've tried the Kisra and Spicy Harissa Hummus and would recommend that as well - but as the name implies, you have to like hummus and you have to like spicy. I got the salmon once and was super annoyed I ventured to try something different because it was dry, tasteless, and close to $20. Don't get that!\nOverall, it's a quick and easy place for lunch and the staff is very friendly and eclectic.",Mediterranean,1.0
2,"Honestly, it was OK.\n\nI wanted to like it, I really did.  Bacchanal is extremely hyped up and some of my friends even raved about it - I just couldn't get into it too much.  It's also one of the more pricey hotel/casino buffets.  A friend and I went around 7-8PM on a weeknight, and thankfully the line wasn't more than 15 minutes.\n\nThe selection felt like a normal buffet selection: seafood station, carving station, asian station with ramen & pho, pasta, cheese & charcuterie bar, etc. etc.  They did have a neat little area where they were making honey.  That contraption was cool looking.  \n\nThe only things I remember really sticking out were the taco station and dessert.  There were 3 different types of tacos available and a cook making them to order.  They were delicious and I actually broke unspoken buffet code and went back for seconds. :p For dessert, they have a crepe station where you can douse your crepe in toppings and drizzles galore.  I ended up with nutella with a side of crepe and fresh fruit. :) \n\nAll in all, it was a pretty forgettable experience and definitely overrated.  I'd much rather spend the money at Wicked Spoon.",Mexican,3.0
1,"I am a little late with reviewing.. but stayed at PH in mid May for a few days with girlfriends (late 20's). This hotel is just okay... The hotel didn't feel as busy as some of the others, so we felt we had the place to ourselves. We ate at Yolos when we arrived - the food was good and the margarita's great! We ate at Koi another night for their happy hour - great deal and as always, Koi was splendid! Peepshow was really fun! \n\nWe were in a Resort room - and it was perfect for three girls, we never felt crowded; plus the bathroom was a great size for the three of us - separate toilet and two sink stations. We ate breakfast daily at the Planet Dailes restaurant - was fine for breakfast. Also, ate at the Buffet before heading to the airport to leave - don't waste your time, not good and super crowded! Do yourself a favor and go eat at the Buffet at Aria...was awesome! We didn't spend much time at our hotel other than to sleep, attempt to sit by the pool by day, eat a few meals and see Peepshow. We partied by night at other hotels as the nightlife in this hotel is not that lively. \n\nPros: Location, Koi, Peepshow, despite other reviews, our room was a great size for 3 girls, large bathroom, MiracleMile mall \n\nCons: Pool (small) and has chairs places randomly around the area, nothing in the pool area was open, buffet not good, very young crowd (early 20 somethings), $25 for use of the fitness center \n\nOverall, I probably would not stay here again as I like a nice pool area and more of a nightlife.",Unknown,1.0
1,"Klavon's was a miss for my son and me. We came on a Saturday afternoon after walking the strip district. When we entered there were lots of people and and no structure for procedure in ordering. We sat at the bar and waited 5 mins or more to be acknowledged by employees who were making ice cream 24 inches away from us. Literally they kept their heads down and refused to make eye contact. Just when I was about to get up and leave a lady said I'll be with you in a minute thanks for your patience. So I decided to stay and listen to her complain to another employee about a customer who changed her order from cake cone to waffle cone. Maybe that's a thing here in PGH or just the establishments I walk into where employees openly complain about customers in front of other customers.\nMy son only wanted a scoop of ice cream and I had a 1 scoop hot fudge sundae. Some how the total came to $7.38 for that. The ice cream was icy like the kind you would buy in those gallon buckets. \n\nToo bad. It's the kind of place that should be a treat not a 2 star review. Oh, the two stars were for the candy selection and old timey feel of the place.",Unknown,1.0
3,"So it was my niece's b-Day this last week and i invited her, my sis and my other local niece to Caesar's for some swimming, then brunch followed by a visit to Popcorn Girl and Rocket Fizz. \n\nMy sis was worried about the high winds at the pool might make her girls sick - not sure how exactly ; but the bottom line, first on the list is immediately checked off. I know my niece, Lizzie, Loves a good pancake or a good waffle - so ok, back to HHAGG ... please no wait...please good service ... please hot food ... well i'll be damned - 3 for 3 . \n\nSince we've seen a million reviews - i'll keep it short - the highlights: \n\nBacon Waffles ( pic added ) - i kept staring at Lizzie's plate - 4 large waffles ... please don't eat them all - 1st went down fast , 2nd one almost as quick ...oh-oh ...3rd ...she's starting to slow down ...she's gotta be full after that huge hot chocolate with all those marshmallow's ...whew ...she's done . \n\nBut wait, my sis had her eyes on them too ( she had a so-so stuffed burger, i had a so-so hash special - but the biscuit was awesome ! ) \n\nwe agree to share the last of the bacon waffles - fluffy, nice pieces of bacon in the mix, some whipped butter and syrup - exceptional !! \n\nHighlight #2 - Hamms Beer ( pic added ) - with my special i saw at the bottom of the description - add a Hamm's beer for $1.25 - really ? Hamm's, my beloved college beer of choice ?!? Oh yeah - i'll take that ! \n\nOverall, decent service, got seated quickly, and the food - above average - when they say twisted farm food, for me , this place gets me twisted - it's really getting to be a love-hate relationship, today, it was love.",American,1.0
0,"I can't begin to explain how disappointing this experience was.  Let's start with the food.\n\nBased on other Yelp reviews, we ordered the fois gras as an appetizer.  It was interesting at best.  I thought the presentation of the fois gras was not very appetizing.  2.5 stars.\n\nFor the main course, we ordered the bone-in ribeye (we were at a steakhouse!) as well as a salmon dish for our daughter.  The salmon dish was worthy of 3 stars, not bad.  It came out lukewarm, which was okay for my daughter but now other diners would have liked it that way.\n\nThe rib-eye.  We ordered it medium.  The first one came out medium well plus (if you squinted you could see some pink).  It was the first night of our New Year's Eve vacation so we thought we should have it right.  We sent it back (in hindsight, a mistake).  The second one took a long time and when it came out it was rare (not medium rare...rare).  Just to make this wasn't our bias, we asked the manager to come to the table and asked him what he thought the meat temperature was and he said rare.  By this time, we had already eaten the sides, ate a lot of bread (which was actually very good), so didn't want to have the kitchen attempt #3.  The manager was very understanding and took the entree, as well as the other entree and sides off the bill.  All we ended up paying for was a bottle of wine and the appetizer.\n\nThe sides we ordered were brussel sprouts and onion rings.  I would give the brussel sprouts 4.5 stars and the onion rings 2 stars (about the level of a fast food restaurant in both appearance and taste).\n\nThe wine list was not very good.  Only moderate number of selections overall and very few good ones between $75-300.\n\nPretty sad that a upscale steakhouse can't get the meat temperature correct.",Unknown,1.0
4,"Talk about a diamond in the rough! This place is precariously situated just off of scottsdale road on 4th ave...across from Gilligans. Had I not really looked I may have missed it and I would have been sad because this place is great! My sister and our mutual friend went here last night for dinner and had a really good meal. \n\nThe food: I love that they have the ability to vary the spicy-ness of the dishes, and then they also bring out several condiments that can make it even MORE spicy if you like it that way. I tasted my sister's curry, which she ordered spicy. I typically hate spicy food but I thought I should at least give it a whirl. I was pleasantly surprised actually! It had so much flavor and just enough bite for me. I ordered the pad thai with tofu, mild, and it was perfect. I still have some left over :). I also ordered some jasmine tea that was delish and my sister and our friend said the plum sake was a great addition to the meal. \n\nAmbiance: the restaurant itself is small, but they make good use of the space. The bar is situated in the back, and I enjoy the fact that their bar is understated so as to really focus the attention on the food. The restaurant has some cool decorations that give it flair, without going over the top with asian accessories. Tasteful. \n\nService: there was only one server on the floor, and behind the bar, but given that its a small space he handled it just fine. Quiet, but attentive. \n\nFor all three of us to eat and drink our total came to around $50, so it was definitely worth the money spent! We will absolutely be back!",Indian,1.0
1,"If your room at the Flamingo is near the right elevator, this place deserves two stars because it's convenient.  If your room is not near the elevators, steer clear!\n\nThis place closes at 11pm, but they ran out of pizza at 10:50pm so they turned away the rest of the customers in line and shut down early.  After much confusion regarding the ordering process and where the line was, I managed to get a single slice of meat lover's pizza for $4.59.  \n\nPizza was so-so.",Italian,1.0
2,For some reason I have a thing for old run down casino's at times.. a guess you can say a little switch up from the new school full luxury casino's... plus winning at a dump like the Las Vegas Club will be a story you never forget and least expect!  One diamond in the ruff lives in this casino and if thing's haven't changed it's 50 cent beer's on the casino floor... just an experience you have to say you tried.. drinking cheep beer and hitting a win or too on the slot's at the Las Vegas Club.. I'll give it 3 stars for it's trashy class and cheap beer.,Unknown,1.0
3,"This cute little place has the yummiest macarons I've ever had. The texture is so...right? I'm no macaron connoisseur but this place seems to do it right. They have soooo many flavors to choose from. You can get 6 for $9 and there's balsamic, pistachio, maple, creme brulee, chocolate etc. One bite and you are in heaven. Rich in flavor, sweet but not too sweet, filling just oozes in your mouth, while the outer shell has a softish nice crunch cookie taste. Macarons....are...the best. I have yet to try their other desserts like yogurt and ice cream. But I would definitely come back for their macarons. It's worth every penny.",Unknown,1.0
3,"Just based on beer selection I give it a 4, they have a good variety but man is it expensive!",Unknown,3.0
0,"What we had was beautiful, sigh, but all good things must come to an end eventually.  I used to enjoy all of your thoughtful gestures that showed me that you appreciated me, the customer.  You were so charming, constantly surprising me with your great prices, coupons, loyalty program, and amazing specials.  And I was so devoted, rarely setting foot in any other grocery store, constantly telling my friends all of your wonderful attributes. \n\nBut that all ended abruptly when the new management company took over.  No more weekly coupons, prices were marked up,  sale prices became a joke, and no more clearance aisle.   I know that you have a business to run, but why did you have to totally ruin a good thing?  It seems like management brainstormed ways to irritate and inconvenience all of their previously devoted customers.  Shopping here is no longer affordable or convenient.\n\nYour new management stinks.  I'm officially breaking up with you.",Unknown,1.0
4,"I absolutely LOVE this place! Postino is my favorite wine bar in the East Valley. \n\nThe best nights to go are Monday and Tuesday nights to take advantage of their $20 house bottle of wine and board of bruschetta deal. The deal starts at 8pm but be prepared to wait about an hour for a table...it's definitely worth the wait! My favorite summer wine is the Biutiful Brut Rose which pairs well with the Brie & Apples with fig bruschetta. \n\nThe atmosphere is so classy, the staff is knowledgeable about the wines and the patio is inviting! I will definitely be a regular here!",Unknown,1.0
1,Food wasn't bad. But the waitress was a disaster. We ordered appetizers and the dinner special which included soup and salad. The appetizer arrived and a minute so did our entree. We asked about our soup and salad and the waitress said she would bring it right out. When we reminded her that the soup and salad should come after the entree she was at a complete loss about what to do. So we told her to forget about the soup and salad and take it off our bill. They reduced the bill for $3.48! The poor kid had no training and failed to follow up or apologize for the screw up. Other than that the good here is decent. Just make sure you get a seasoned wait person!,Unknown,1.0
3,"We ate here twice and loved it both times. I normally seek out unique foodie experiences and avoid chain restaurants like the plague, so naturally I assumed when the family wanted to go that I would have to settle for it. Boy was I wrong...\n\nThe first visit we went for brunch (Sunday am, seated right away). Two of the kids got Belgian waffles with strawberries and whip, the other, the Italian Market Sandwich. The waffles were good, but the sandwich was amazing. My son generously offered each of us a small bite and agreed it was the best sandwich ever!  \""Thinly Sliced Prosciutto, Pepperoni and Salami, Topped with Fontina Cheese and Arugula on Rustic Bread with Sun-Dried Tomato-Basil Aioli\"". My husband and I both ordered the egg breakfast which was prepared well and included Niman Ranch bacon. The orange juice was fresh squeezed (really, not like other restaurants advertise), and the fresh fruit actually ripe and flavorful. We were very impressed with the quality of the food, but also the inventiveness of the menu- not your standard chain restaurant fare. Everyone was very happy all around. \n\nAfter much debate about where to go for dinner  (we were there to go to Dos Caminos or Bouchon), we all decided to go here again. We ordered: a BLT (yummy bacon and bread), the Max Burger (has short ribs on it), Sunday Night Pasta (daughter said it was the best past she has ever had), Chop Salad (the only average meal we ordered), and a Top Sirloin steak w/fries ( I had my heart set  on steak frites, but every restaurant in Vegas starts steak at $40 + $9 fries- ridiculous!) The steak was tender, flavorful, and well cooked. At $28 for the 8oz steak and $4.95 for the fries I was very pleased). \n\nAgain, a great experience all around. Bravo to Grand Lux for bringing quality dining at a reasonable price. The atmosphere is fine, and simply elegant (but really, does every restaurant have florescent lights now?), but a bit noisy. Compared to fancier places with big names and higher checks, this exceeded our other experiences.",Italian,1.0
2,"Add me to the chorus of people who do not understand the effusive praise this place receives from the majority of Yelp reviewers.\n\nI've been here twice. Both times, the food was solid, but nothing special. I tried the flautas the first time, and a combo plate with chile relleno, cheese enchilada, and beef taco on the second visit. They do give you a lot of food absolutely smothered in cheese, and the prices are moderate. (Doubtful you're getting out of here for under $10/person after tax and tip.) The margaritas are $1.75, but of course very small and full of ice...I wouldn't expect anything different at that price. The horchata is delicious and made with real milk.\n\nSo the food is okay, maybe slightly above average. The service seems to be hit-or-miss. The first time I went, I sat at the bar and the service was great and friendly. The second time, however, I brought my girlfriend and we sat at a table. The server couldn't have been much more rude - he was extremely short with us. He basically acted like we were wasting his time and was not friendly at all. The younger guys did come around and keep our chips and salsa well-stocked, but it couldn't make up for the attitude we got from the server in my mind. Maybe he was just having a bad day, but you shouldn't take that out on your customers in any circumstance.\n\nAverage food and hit-or-miss service makes Mi Patio a 3-star locale...I really can't imagine rating them any higher.",Mexican,1.0
1,"I really really wanted to like Luminarias the Desert Botanical Gardens. I thought it was going to get me in the holiday spirit. Unfortunately, that didn't completely happen. What I imagined it was going to be like was definitely not what I encountered.  \n\nYou couldn't see any of the plants because they weren't lit up.  The luminarias only gave off enough light so that you could make out the outline of trees and plants.  Also, only like four or five trees had lights on them and none of the cacti or other plants had lights on them. The only lights were the luminarias that lined the pathways. Boo.  Also, there was live music...I was expecting holiday music. You know, \""Walking in a Winter Wonderland\"" and stuff like that. Oh no, that wasn't the case. Instead, there was \""Just the Way You Look Tonight\"". We looked at each other and wondered if we were at a wedding.\n\nOverall, it was definitely not worth the $25 admission fee for the Luminarias event. There was really nothing special about the event that made it seem worth that price. Plus, if you wanted any drinks (beer, wine, cider, etc), you had to pay for it at normal bar-type prices. For $25, I would have expected free hot chocolate and cookies at the bare minimum.",Unknown,1.0
1,"Here's my gripe... they send you all these coupons for drastic savings and make you think you are really getting a good deal. That's their business strategy.\n\nOK, lets talk men's briefs. I received a 30% off mailer that I planned to buy a four pack of men's briefs with till I saw the regular price marked at $34. That's $23.80... still more than I thought four men's briefs were worth. I then went to Walmart, got the same brand in a five pack for $13.50. \n\nI'm not saying there are not some good deals at Kohls but be careful. It looks like they are making up the for the good deals on other merchandise.",Unknown,1.0
3,"Okay, so this is really what I call a hole-in-the-wall.  We were in the area (at Revive Salon) and pretty hungry.  The only restaurants available were Chinese food and The Sandwich Shop.  Well, that was an easy choice.  Here, you can only order food to go.  There is a small waiting room and there are no tables.  Service was friendly and pretty quick.  I ordered a grilled chicken club sandwich that was very good ($5.55 + tax).  However, the bread was really not thick enough to support the sandwich as it should have.  Mind you,  I was pleased with the sandwich but it seemed they used the thinnest of thin bread to make it.  The sandwich included the grilled chicken breast with bacon, cheese, lettuce, tomato, and mayo although you can omit what you don't want.  I am sure I will visit again when I am in the area and my stomach is calling.  I will choose this restaurant over Chinese food any day of the week.  Although the place is not visually friendly, the food is good to eat.\n\n4 stars for the food and the menu variety\n4 stars for service\n3 stars for the restaurant overall",Chinese,1.0
1,"Some really outstanding flavors and experimental cuisine here. The menu changes frequently so don't bother trying to look at the one on their site. That part is a bit frustrating.\n\nKeep in mind entrees for dinner run $25-35 but the appetizers are all in the $12-15 range. We tend to just order the apps and get a few of them. They are usually quite excellent and they do great things with veggies and creams.\n\nThe only downside for us is the unnecessarily pretentious Tattoos man that waits on everyone. Every question you ask him, you will be made to feel like an idiot. He truly thinks you should just shut up and order. I believe his name was Pavle.\n\nI'd probably give this place more stars but the entire table agreed we just weren't liking the main persons attitude so they can take our 2 stars and our $200 and suck it. Suck it hard. Maybe if they get rid of Mr Knowitall we will be back.",Unknown,1.0
0,"$200 after a 50% off sale for a plastic pair of glasses without nosepieces! How times have changed. \n\nI'm not trendy or fashionable, so I really had no clue what I was looking for when I walked in this store. That all changed when I found out I only had 5 choices under $110 for the frames alone (buried on the last display case facing away from the door). Nonetheless, I have a fat face. Let's be honest - most days it looks like an overgrown apple growing from my body. Apparently, there are frame shapes meant for fat faces (i.e., rectangular). I spent a good 15 minutes looking at all of the glasses and, of course, did not get a rectangular frame -- primarily because in that entire 15 minutes, not one of the ten employees in the room offered assistance or guidance or anything. I was then told to \""have a seat\"" on an ungodly uncomfortable backless bench to be fitted by a worker. This wait was 30 minutes - and there was only 1 person in front of me. Not a happy girl here. The chick worker (very nice) was not clear about their offers, prices, lens benefits, or frame choices/differences. In fact, I felt like I was forcing her to give secret information when I asked about scratch resistance, UV ray blockage, and price, etc.\n\nIf you know what you're looking for and you memorize their website, this would be a fine store to shop, but you will not find a decent frame for under $170, and the 4 lenses on the website are apparently not available with all frames, because I only had 2 choices ($120 featherwates or $180 featherwates plus). Employees are not helpful, but there is a receipt book that they give you at the end of the purchase that tells you about  frame choices (i.e., after you buy your non-rectangular frames for your fat face, they tell you not to do that). You could ask for this up-front because there's nothing but posters of pretty people with pro-youth slogans all over the store.\n\nWould not do again.",Unknown,1.0
3,"\""TO GO\"" REVIEW ONLY\nThe food here is superb & very authentic.  The Pad Thai (beef), Pad See Ew (beef), Yellow Curry, and House fried rice were all excellent, all solid 7.5/10 easily.  Coming from LA where there are lots of Thai restaurants, this place is easily top 5 Thai restaurants I've experienced.  \n\nUnfortunately the prices are little expensive at $10 a plate.    Also the server declined our 10% discount when we showed him our check in (he said it doesn't work for to-go orders).  I felt like he was too lazy to process our order.",Indian,1.0
4,"This lovely little desert shop looks amazing and is located in the awesome new Aria city center. There are so many deserts to choose from, but I decided to try the yogurt mixed with fresh strawberries to counter the 100+ degree Vegas heat. OMFG best yogurt with fresh strawberries! The cashier even recommended the flavor, calling it the best Amore Patisserie had to offer, and he was so right. I did try a few other chocolate flavors, which were good, but I agree the yogurt is the best. It is on the pricey side, compared to that of Golden Spoon or Yogurtland, BUT they serve you enough yogurt/gelato to satisfy three people.",Unknown,3.0
4,"Schaffer's is a stock store so if you're a small size, prepare to spend all your money on the alterations. I was so incredibly lucky and found a discontinued Maggie Sottero gown (originally $1700) on sale for $99. Add more luck when it was a size 8 and fit my body very well. It's $185 to hem and $185 to bustle which they admit can be high compared to other tailors, but for the quality and price of my dress, I went with them for the tailoring. The entire staff is so professional, from the reception desk to the sales staff to the seamstress. Excellent work.",Unknown,1.0
3,"Gyro Express is a pretty decent hole-in-the-wall lunch place. Its always packed, which is easy to accomplish with only a total of 5-6 tables. The style is very much fast food-like: its made very quickly, kind of greasy and it has a small menu of all the classic Greek favorites which get ordered, paid and picked up from the counter. \n\nNow I can't say that everything tastes super fresh and made to order like some of the Valley favorites (Haji Baba). However, I doubt that's what Gyro Express is all about. For what they try to be (a fast, tasty and affordable Greek place), Gyro Express really hits the spot. Their classic gyro is decently sized, the meat is delicious and the sauce (and added hot sauce) make it the perfect combo. Their Greek fries (aka french fries with feta, lime juice and some parsley) are freaking phenomenal. The food wait time is minimal and the food comes out exactly the same every single time, which is great when you need some quick and tasty lunch food you can depend on.\n\nGet extra napkins. You'll need it unless you want to end up with sauce everywhere.",American,1.0
4,"This is a long overdue review of my wife and I (well, more my wife than I....) using this hospital to deliver our son in June 2013.  The whole experience from the initial tour, to the pregnancy/newborn classes, to registration, to labor, to delivery, to checkout, was top notch.  Every one of the hospital's staff we came in contact with was professional, friendly, courteous, and experienced.  I would recommend this hospital to anyone having a baby.\n\nI do, however, have 2 negative comments:\n\n1 - the room service food is not very good and is ridiculously expensive.  I would give the food like 2 yelp stars.\n\n2 - They seriously need to reconsider the accommodations given husbands (or anybody else staying with a person during labor/delivery).  I have never been more uncomfortable in my life.  The people here can save lives but can't figure out how to procure a comfortable sleeping apparatus (cot, roll-away, etc.) to put in the rooms.  It is all a blur now and all I can remember was a recliner and some other small chair that somehow turned into an awful \""bed\""\n\nNormally I would take away a star because of #1 and #2 above, but since I have a happy and healthy baby and wife I won't.",Unknown,3.0
1,"Everyone admits the pizza sucks and that pokey sticks are just a drunk food. I never understood the U of I fascination with this place. Can't remember, but I don't ever think it's cheap! Want a great after-the-bars fill up? Go to Mary Ann's, get a stack. So good.",Italian,1.0
4,"Last on my agenda for Restaurant Week was Fu at the Hard Rock Hotel.  Lovely to look at outside the red footbridge that leads inside, I also found this restaurant to serve colorful and very tasty Cantonese food in a relaxed setting.  Diane and I were seated on a comfortable banquette and a Chinese-themed chair behind a black lacquered table.\n\nThis was our best bargain of RW, because for $30.13 the first course for each person included an Asian Tapas Sampler that consisted of a Steamed Shrimp Dumpling with Chili Aioli, Pan Fried Pork Potsticker, and a Spicy Wonton; the second course a choice of Wok Seared Salmon with Ginger Basil Sauce, Grilled BBQ Korean Short Ribs, or Honey Walnut Shrimp with Lemon Aioli; and the third course a Dessert Trio of Chocolate Ganache, Lemongrass Gelee with Coconut Tapioca, and Lychee Mochi Ice Cream.  None of the appetizers or desserts could be ordered in such combinations off the regular menu except to pay for each item separately.\n\nThe potsticker was excellent with Ginger Sauce.  I didn't find the wonton to be spicy at all.  And, I quickly gobbled up the delicious steamed dumpling.  Since I was very hungry and wanted to thoroughly check this place out, plus present a more comprehensive review, I also ordered a bowl of Spicy Chicken Hot & Sour Soup, which was nicely hot and spicy as billed, with morsels of chicken, bamboo shoots, Wood Ear Mushrooms, Green Onions, and Black and Glass Noodles--a fairly mild but still spicy, good-sized serving for one diner.\n\nLucky for me, Diane had a Hard Rock Hotel BOGO coupon for Fu from the night before when we had become introduced to Culinary Dropout, so besides two entrees of Honey Walnut Shrimp, we were also presented with our ordered choice of Kung Pao Chicken.  Diane got her Walnut Shrimp devegetablized but I enjoyed the cool cucumber slices that served to offset the warm and large battered shrimps.  The Lemon Aioli on this dish was subtle, the shrimps were succulent, and the candied walnuts were neatly covered with sesame seeds.  This entree was quite large in size.\n\nIndeed, there is no noticeable portion control in operation here.  The Kung Pao Chicken that was plunked before me on a platter was easily enough to serve two (even though I ate two entrees by myself).  But I'm a big boy with a big appetite!  LOL!  This was dead-ahead Cantonese Kung Pao Chicken just mildly spicy with slices of Red and Green Bell Pepper, mostly whole peanuts, and no visible Chili Peppers.  The spice emanated from the Brown Sauce in which the large tender hunks of chicken and other ingredients were bathed.  No filler like celery was present, and no fat clung to the top-tier chicken.\n\nIn the assemblage of desserts, the tapioca tasted lemony, and the mochi resembled the flavor of vanilla.  The Chocolate Ganache with chocolate rabbit ears on top, and cake underneath, was fabulous.  Even the smooth and hot Jasmine Mist Organic Tea was great!  And, refilled ceramic pots just kept on coming for the extensive duration of our dinner.  The meal lasted long because I was barely able to finish all of the fine Cantonese food laid out before me.  But eventually I did!\n\nThumping music added to the otherwise serene ambiance.  And, service was friendly and excellent, and so accommodating that when I asked for Sweet & Low, although I found out that it is not normally served in the restaurant (Splenda and Equal are), a server on his own initiative left the restaurant to get some from Room Service, and quickly returned with a large supply of pink packets.\n\nThis was a great way for us to bid goodbye to Restaurant Week just before we left for California.  And, we will surely be back for more of the wonderful Cantonese food so graciously served at Fu.",Chinese,1.0
3,"Love these unique popcorns. I have had the other location bookmarked for quite some time, and finally this past Vegas trip, I went to try this place for myself.\n\nBling Bling Cookies and Cream : For you cookies and cream ice lover. Flavor is the same with some added purple glitter. Pretty and good.\n\nS'Mores : One of my favorite. Bits and piece of graham crackers and marshmallow inside. \n\nPinkadelic : Probably the most creative in my opinion. I'm saving this for last.\n\nDirty Vegas : Can't decide which one and don't plan on buying the whole store? This one  is a combination of all their flavors. \n\nMarilyn : Simple yet so much better than regular popcorn. Hint of coconut. \n\nCaramel Almond : If you love the flavor of almond, this is the one to get. And I love caramel popcorn, so this was twice the plus for me. \n\nWe went on black Friday so they had a 4 small box for $10 special. Normally it's 3 for $10. You also have the option to nitrogen freeze the popcorn for an additional $3. It's great as a stocking stuffer or small gift for those acquaintances this holiday. \n\nThey got samples and if you love it, ask them for a stamp card. $ 10 = 1 stamp. Get 10 stamps and you'll get a free small popcorn.",Unknown,1.0
